acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
0.4399,-0.8585,-0.3054,20.956,-0.8558,22.089,0
0.315,-11.731,-0.477,0.4517,-0.9106,0.6674,0
0.4237,-13.318,-0.2738,-15.809,-10.678,-11.571,0
0.2148,-0.8965,-0.089,-22.089,-0.3334,-21.373,0
0.3724,-0.858,-0.155,0.7174,10.948,14.678,0
0.1182,-0.9363,-0.1342,16.702,-0.0499,17.606,0
0.4609,-10.014,-0.4769,0.8686,-0.5671,0.8964,0
0.4552,-13.891,-0.3164,-12.328,-0.1689,-10.981,0
0.2248,-0.7769,-0.0725,-18.983,0.0619,-22.325,0
0.2218,-0.8498,-0.0741,-0.4808,11.813,0.2803,0
0.4569,-12.891,-0.3325,21.628,-22.126,24.811,0
0.3869,-0.9314,-0.374,10.885,10.576,0.8438,0
0.2028,-12.068,-0.3345,-0.9821,-0.1775,-0.5099,0
0.1807,-0.9758,-0.1389,-18.501,-0.8622,-17.421,0
0.1795,-0.8615,-0.0618,-16.965,0.5436,-12.583,0
0.3519,-0.8633,-0.2121,18.529,0.3056,25.867,0
0.1544,-0.8833,-0.2276,18.029,0.7002,14.302,0
0.3318,-11.607,-0.5479,-0.1107,0.4096,0.1515,0
0.4696,-13.072,-0.3231,-17.703,-12.787,-15.102,0
0.2052,-0.8716,-0.0866,-20.923,0.0995,-21.464,0
0.3725,-0.8615,-0.1857,11.504,0.5963,17.655,0
0.0581,-0.9366,-0.2051,18.794,0.6252,16.449,0
0.3606,-10.067,-0.4297,0.8907,-0.0402,0.7711,0
0.4191,-12.265,-0.3974,-10.995,-0.5676,-0.9681,0
0.162,-0.9599,-0.09,-24.895,0.1295,-23.939,0
0.25,-0.8087,-0.0907,-0.5667,0.8134,-0.4871,0
0.3843,-11.701,-0.2891,22.302,-11.566,27.841,0
0.455,-0.9401,-0.325,12.027,0.5879,11.433,0
0.3404,-12.992,-0.4089,-0.5068,0.5977,-0.3998,0
0.1777,-11.004,-0.1723,-22.158,-0.7682,-19.767,0
0.2713,-0.8941,-0.0966,-15.029,0.4287,-12.116,0
0.3385,-0.8659,-0.282,20.378,-0.7461,26.394,0
0.2588,-0.9115,-0.2241,14.704,15.795,13.573,0
0.3595,-11.459,-0.5036,0.2737,-0.741,0.255,0
0.4767,-13.548,-0.3032,-18.705,-0.6922,-14.488,0
0.2498,-0.917,-0.0576,-21.187,-0.0734,-15.466,0
0.4379,-10.507,-0.0936,0.885,0.7595,13.879,0
0.0163,-0.9845,-0.0996,18.144,13.387,14.828,0
0.4091,-0.9857,-0.425,11.125,-13.545,0.89,0
0.3382,-11.546,-0.2978,-15.032,0.0711,-13.709,0
0.2,-0.9279,-0.0967,-20.665,-0.4038,-18.483,0
0.2716,-0.8041,-0.0638,-0.4707,11.43,-0.081,0
0.4368,-11.844,-0.2726,25.166,-18.777,26.063,0
0.2244,-0.9141,-0.2913,14.665,0.6798,0.8025,0
0.3649,-13.873,-0.4962,-0.9848,-0.2635,-0.3958,0
0.2083,-11.316,-0.1606,-27.127,-0.2537,-17.706,0
0.265,-0.9062,-0.0398,-16.037,0.5652,-15.341,0
0.3218,-0.7448,-0.2687,25.697,-0.5622,25.898,0
0.1172,-0.996,-0.2634,17.305,14.406,14.162,0
0.3272,-12.313,-0.4945,0.3162,-0.341,0.3176,0
0.2004,-0.8731,-0.0449,-20.168,-0.3088,-16.434,0
0.3152,-0.8601,-0.0877,0.4344,11.497,0.8797,0
0.1832,-10.565,-0.1407,21.694,-0.5937,23.164,0
0.3725,-0.964,-0.3908,12.91,-0.1418,0.8019,0
0.2348,-10.581,-0.3106,-13.888,0.8692,-10.396,0
0.2638,-0.975,-0.1076,-16.525,-13.326,-15.935,0
0.268,-0.9595,-0.0674,-12.448,0.8983,-0.7155,0
0.3794,-10.833,-0.264,17.007,-0.9069,20.683,0
0.3336,-0.8793,-0.271,15.3,0.421,14.754,0
0.2784,-13.265,-0.4395,-0.3895,0.3759,0.11,0
0.3136,-11.204,-0.2237,-19.239,-15.706,-16.127,0
0.2278,-0.9333,-0.0658,-20.077,0.6497,-15.542,0
0.3224,-0.875,-0.2247,11.539,0.8668,19.01,0
0.1832,-0.8597,-0.2313,19.436,0.3504,16.893,0
0.3389,-11.198,-0.5178,0.6924,-0.9358,0.5641,0
0.3932,-13.626,-0.2712,-17.672,0.3332,-13.328,0
0.2043,-0.9578,-0.0556,-21.26,-0.5807,-23.345,0
0.3484,-0.8648,-0.1377,0.3168,0.8298,0.9278,0
0.2035,-11.376,-0.139,19.871,-0.6182,18.29,0
0.4366,-0.936,-0.3669,12.133,0.3159,11.176,0
0.373,-12.589,-0.4078,-10.184,0.1631,-0.9282,0
0.1967,-0.9441,-0.1043,-20.826,-0.5328,-18.843,0
0.2564,-0.9306,-0.0641,-13.533,10.002,-0.6065,0
0.3593,-11.396,-0.1576,20.415,-12.881,22.453,0
0.3737,-0.9448,-0.3202,15.937,0.7479,15.74,0
0.2617,-13.799,-0.3996,-0.5717,0.9501,-0.2421,0
0.2943,-11.229,-0.2633,-15.813,-16.654,-16.103,0
0.2064,-0.8776,-0.113,-20.168,-0.1471,-17.969,0
0.2875,-0.8408,-0.2114,13.283,10.398,19.6,0
0.2006,-0.9035,-0.2386,16.872,10.554,18.207,0
0.376,-10.793,-0.5243,0.7444,-0.1794,0.1629,0
0.2547,-12.685,-0.3151,-14.345,-0.0097,-12.6,0
0.2009,-0.8159,-0.0533,-18.941,-0.2898,-0.8964,0
0.4049,-0.9772,-0.1257,-0.2961,0.8407,-0.3264,0
0.2958,-10.242,-0.2286,27.163,-16.563,19.819,0
0.3463,-0.8812,-0.4802,15.223,0.3665,14.028,0
0.4498,-15.163,-0.3952,-14.966,0.9086,-0.7814,0
0.1949,-11.256,-0.0369,-25.347,-10.422,-18.622,0
0.268,-0.6795,-0.0047,-16.167,13.913,-11.325,0
0.5103,-12.238,-0.3225,28.456,-12.847,28.637,0
0.4132,-0.971,-0.3999,20.075,0.6557,12.308,0
0.0156,-13.637,-0.3653,-0.527,0.8006,0.0247,0
0.5341,-12.562,-0.2955,-19.469,-18.19,-12.631,0
0.1959,-0.8721,0.0074,-23.43,15.014,-15.488,0
0.439,-0.7989,-0.1404,15.602,-0.143,13.697,0
0.2004,-0.9297,-0.272,23.716,0.275,16.116,0
0.2177,-11.804,-0.4901,0.4935,-0.7963,0.3761,0
0.4855,-13.951,-0.289,-18.55,-0.3953,-0.9393,0
0.2344,-0.8868,-0.0604,-21.695,-0.4667,-18.321,0
0.0832,-0.9234,-0.1405,21.57,-0.953,19.524,0
0.3858,-0.9689,-0.3508,12.632,-0.6437,0.8437,0
0.2997,-12.501,-0.3863,-13.155,0.3654,-0.8501,0
0.0789,-0.8955,-0.103,-21.328,-0.1239,-14.112,0
0.2616,-0.8712,-0.0361,-11.282,18.851,-0.537,0
0.3982,-11.795,-0.2197,23.265,-22.119,22.99,0
0.2632,-0.8442,-0.2773,16.122,0.0619,0.7773,0
0.2511,-12.681,-0.4024,-0.4249,0.4801,0.1493,0
0.3,-13.114,-0.2088,-23.028,-13.074,-15.095,0
0.2937,-0.8106,-0.0726,-20.337,0.7468,-17.957,0
0.3689,-0.8321,-0.1457,18.286,0.4869,29.159,0
0.1287,-0.9102,-0.1812,20.152,-0.3234,0.8522,0
0.4223,-0.9521,-0.555,0.2527,-0.663,0.3804,0
0.489,-16.229,-0.3144,-20.454,-0.5092,-14.162,0
0.2206,-0.9435,-0.0481,-24.822,-0.4142,-23.951,0
0.4001,-0.7699,-0.1096,0.0682,13.245,0.6405,0
0.3674,-13.298,-0.2227,28.41,-15.77,29.198,0
0.3568,-0.8432,-0.4807,12.352,0.5813,0.9001,0
0.4407,-15.328,-0.46,-15.28,0.5285,-0.5108,0
0.2377,-10.601,-0.1012,-23.633,-0.2666,-30.141,0
0.2026,-0.5914,-0.0219,-11.887,0.4241,-10.998,0
0.4672,-12.172,-0.4154,27.096,0.1898,37.251,0
0.3325,-10.489,-0.2825,18.978,0.5309,10.228,0
0.4612,-0.9217,-0.5556,-0.2739,-0.5701,0.115,0
0.5188,-15.86,-0.2784,-25.611,14.473,-23.43,0
0.1858,-0.7527,-0.0574,-16.924,-14.701,-28.236,0
0.3706,-0.5511,-0.1831,0.4801,-0.3698,10.352,0
0.3642,-13.214,-0.3796,32.214,0.9112,32.218,0
0.3804,-0.8344,-0.4654,11.346,-0.4337,0.5527,0
0.4918,-16.338,-0.3851,-16.472,13.901,-0.8069,0
0.2102,-0.8407,-0.0808,-19.472,-10.013,-25.278,0
0.2167,-0.594,-0.0571,-11.03,0.9403,-0.624,0
0.4452,-13.983,-0.406,28.671,-17.191,31.949,0
0.231,-0.8291,-0.3327,15.132,11.912,0.8647,0
0.2981,-16.104,-0.5288,-16.272,0.9659,-0.2735,0
0.3761,-11.635,-0.202,-21.221,0.0413,-29.61,0
0.165,-0.6902,-0.0218,-13.592,0.1098,-12.314,0
0.4956,-0.9771,-0.2229,23.12,0.3612,32.314,0
0.3014,-0.9318,-0.2631,21.731,-0.4017,10.539,0
0.2818,-10.322,-0.503,-0.2444,-0.1419,-0.1129,0
0.3223,-15.169,-0.1488,-24.71,10.446,-14.603,0
0.2792,-0.7564,-0.0376,-17.366,-0.9297,-24.514,0
0.3622,-0.8265,-0.1055,0.5495,0.4373,14.543,0
0.3129,-11.346,-0.1945,26.652,-11.984,19.928,0
0.4926,-0.8914,-0.4904,12.937,0.1015,0.8938,0
0.2465,-11.841,-0.384,-16.05,0.5635,-0.9861,0
0.1758,-10.749,-0.0944,-27.141,0.3858,-23.488,0
0.2197,-0.8079,-0.0141,-14.056,0.6835,-12.823,0
0.1819,-0.8167,-0.2087,0.9111,24.022,0.4962,0
0.4283,-11.684,-0.256,-10.612,-0.9451,-13.424,0
0.2195,-0.8685,-0.0912,-16.899,-0.3477,-13.792,0
0.3863,-11.364,-0.102,0.4115,16.617,12.15,0
-0.0026,-0.7835,-0.0921,14.501,-0.3709,11.351,0
0.4204,-0.9026,-0.3205,0.8868,0.1111,10.103,0
0.3635,-12.494,-0.3639,-0.7354,-0.0854,-0.505,0
0.205,-0.8727,-0.1197,-19.292,-0.0255,-19.577,0
0.2688,-0.9143,-0.1181,-0.7277,0.7418,-0.4441,0
0.257,-10.794,-0.1767,16.811,-13.745,19.595,0
0.3398,-0.8549,-0.3047,10.117,0.7659,10.19,0
0.256,-12.547,-0.3741,-0.3195,0.3303,0.176,0
0.3157,-0.9913,-0.2147,-14.195,-14.06,-15.944,0
0.1972,-0.934,-0.0782,-16.076,0.623,-11.957,0
0.3856,-0.8488,-0.2671,16.995,-0.3667,20.93,0
0.046,-0.7848,-0.1785,0.9905,14.809,0.5538,0
0.2956,-11.537,-0.4403,0.5576,-0.5427,0.6581,0
0.3709,-12.345,-0.2656,-11.591,-11.199,-10.757,0
0.2059,-0.8187,-0.1017,-18.049,-0.2799,-17.107,0
0.3569,-0.9692,-0.1929,0.3852,0.9318,10.84,0
0.147,-0.919,-0.1528,16.808,-0.3781,15.923,0
0.3542,-10.436,-0.402,0.9246,0.1964,0.6235,0
0.2294,-11.907,-0.3431,-10.351,0.8294,-0.9077,0
0.194,-0.923,-0.1413,-16.925,-0.7177,-15.474,0
0.2091,-0.9206,-0.0602,-10.238,14.076,-0.5951,0
0.4058,-12.051,-0.324,21.008,-18.451,23.842,0
0.2852,-0.8722,-0.287,0.8733,15.052,0.767,0
0.2984,-13.701,-0.3907,-0.1195,-0.2691,0.2756,0
0.239,-10.621,-0.2038,-18.515,-0.7002,-16.985,0
0.2373,-0.836,-0.1032,-14.899,0.0526,-18.525,0
0.334,-0.9045,-0.2315,17.182,0.4048,22.221,0
0.0534,-0.9112,-0.1614,12.954,14.386,11.758,0
0.3796,-10.813,-0.4152,0.4937,-0.676,0.419,0
0.3963,-12.543,-0.3133,-13.313,-13.229,-10.748,0
0.2308,-0.8835,-0.0854,-20.43,-0.1372,-17.628,0
0.3563,-0.9617,-0.1142,0.312,10.206,0.9016,0
0.2593,-11.339,-0.1682,18.15,-0.6137,14.445,0
0.4164,-0.9297,-0.3711,12.794,0.0525,10.576,0
0.226,-13.211,-0.3303,-11.976,0.97,-0.6687,0
0.2365,-0.9411,-0.1347,-17.654,-0.6562,-19.211,0
0.2438,-0.9166,-0.0473,-12.177,10.47,-0.6801,0
0.3692,-10.053,-0.2756,21.757,-13.314,20.998,0
0.175,-0.8321,-0.2371,13.885,0.8418,0.9059,0
0.2964,-11.789,-0.4765,-0.3037,0.1137,0.0382,0
0.3897,-12.292,-0.2481,-16.139,-12.593,-11.86,0
0.1821,-0.8419,-0.0649,-18.469,0.1801,-15.862,0
0.3917,-0.9067,-0.181,11.654,0.5033,14.636,0
0.039,-0.9027,-0.1787,18.459,-0.1805,13.78,0
0.3578,-10.402,-0.4352,0.8642,-0.0701,0.7194,0
0.2716,-10.762,-0.4915,-0.2655,0.2891,0.0423,0
0.2135,-0.8727,0.0898,-20.021,-0.1735,-15.815,0
0.45,-0.8233,-0.2724,0.9286,0.9552,14.713,0
0.0929,-0.9804,-0.2277,19.648,10.694,16.944,0
0.4213,-0.964,-0.502,10.223,-13.523,0.7636,0
0.2849,-13.849,-0.2997,-17.666,0.7403,-12.723,0
0.2099,-0.8973,-0.0591,-20.636,-0.6779,-18.299,0
0.2854,-0.7489,-0.087,-0.2824,12.108,-0.1592,0
0.4193,-11.727,-0.3611,24.1,-12.724,28.699,0
0.3703,-0.9007,-0.3258,11.428,0.89,0.98,0
0.305,-12.893,-0.43,-0.9301,0.1732,-0.3434,0
0.2424,-10.511,-0.2042,-19.743,-12.83,-19.054,0
0.181,-0.832,-0.0244,-18.564,11.972,-13.448,0
0.4023,-0.8851,-0.2331,20.864,-0.0221,29.359,0
0.1567,-0.9386,-0.2195,17.217,0.7989,0.967,0
0.3621,-10.584,-0.5122,0.0462,-0.46,0.335,0
0.3852,-13.608,-0.2711,-21.956,-0.6126,-18.367,0
0.2156,-0.8875,-0.0285,-20.692,0.4227,-18.714,0
0.3299,-0.8301,-0.1184,0.7282,0.4852,11.884,0
0.2581,-11.007,-0.1983,24.938,-14.24,20.845,0
0.3761,-10.085,-0.5029,0.9601,0.2748,0.7502,0
0.4115,-14.189,-0.308,-17.149,0.0569,-11.556,0
0.0717,-0.9316,0.0213,-25.369,0.5039,-21.024,0
0.2814,-0.6743,-0.0912,-0.824,0.8559,-0.5083,0
0.4035,-12.649,-0.2404,29.591,-0.3839,28.656,0
0.3113,-10.11,-0.2887,16.422,0.4497,0.6977,0
0.2379,-12.819,-0.4564,-0.9197,0.931,-0.0768,0
0.3085,-11.883,-0.2122,-25.124,-0.3679,-17.976,0
0.2374,-0.8235,-0.0257,-17.072,0.706,-14.699,0
0.3467,-0.8689,-0.2763,17.294,-0.1443,20.041,0
0.3069,-0.8423,-0.2369,18.633,-0.2463,14.154,0
0.2598,-12.633,-0.4208,0.3711,0.2327,0.2025,0
0.4389,-13.462,-0.3307,-17.513,-12.982,-12.022,0
0.2077,-0.883,-0.0366,-26.323,0.8587,-16.251,0
0.4717,-0.9676,-0.1152,0.7057,10.672,13.993,0
0.0645,-0.9299,-0.1088,22.212,-14.392,13.057,0
0.4395,-0.8817,-0.5105,0.8953,-11.543,0.9675,0
0.3433,-12.577,-0.3284,-16.221,12.275,-10.95,0
0.2551,-0.8626,-0.1012,-15.779,-10.562,-21.508,0
0.2102,-0.8245,-0.0442,-0.8334,12.547,-0.4026,0
0.5129,-12.115,-0.3746,24.842,-20.753,30.391,0
0.2287,-0.8407,-0.2511,10.546,17.453,0.6451,0
0.3046,-11.119,-0.4522,-0.7193,0.4042,-0.0892,0
0.362,-11.972,-0.2222,-16.463,-22.453,-16.347,0
0.1627,-0.7702,-0.0541,-18.991,0.469,-12.496,0
0.4332,-0.8391,-0.1767,16.453,12.547,27.262,0
-0.0004,-0.8842,-0.1044,19.542,-0.0554,0.7141,0
0.2949,-10.76,-0.4421,0.0392,0.3428,0.4198,0
0.4104,-14.689,-0.2518,-17.126,-10.772,-13.217,0
0.2748,-0.8601,-0.0974,-20.237,-0.8054,-23.227,0
0.2335,-10.696,-0.1071,26.303,-26.678,22.04,0
0.4656,-0.8984,-0.4574,14.026,-0.3561,0.8719,0
0.3082,-12.797,-0.4169,-15.3,12.566,-0.7376,0
0.2555,-0.9208,-0.1364,-19.207,-0.521,-23.706,0
0.1958,-0.7831,-0.0127,-13.522,13.507,-0.7355,0
0.4709,-10.901,-0.2934,29.028,-24.766,35.489,0
0.1056,-0.9384,-0.2313,12.767,27.985,0.6326,0
0.2332,-13.342,-0.4626,-0.8355,-0.0874,-0.0775,0
0.4525,-12.717,-0.3057,-18.76,-12.164,-17.64,0
0.1452,-0.8173,-0.0341,-22.388,0.6149,-19.087,0
0.4618,-0.9676,-0.1292,17.28,11.1,26.417,0
0.0121,-0.9149,-0.1428,20.983,0.6042,13.145,0
0.3948,-10.366,-0.5182,0.2843,-10.981,0.3042,0
0.4703,-14.307,-0.2562,-18.59,0.0513,-11.393,0
0.2354,-0.8655,-0.0538,-18.574,-0.7125,-26.239,0
0.3149,-0.7889,-0.1409,0.5684,0.8285,12.021,0
0.2625,-11.508,-0.235,20.469,-0.1669,20.209,0
0.5524,-0.9546,-0.507,10.872,-0.0102,11.58,0
0.3264,-14.244,-0.2872,-14.051,0.7802,-12.78,0
0.2843,-0.9497,-0.1192,-17.364,-14.071,-16.621,0
0.1763,-0.8234,-0.0059,-15.44,17.194,-0.7455,0
0.4072,-10.5,-0.3196,24.596,-20.008,24.131,0
0.202,-0.906,-0.3105,16.424,10.05,12.251,0
0.3388,-16.687,-0.5146,-0.6405,-0.0244,0.3136,0
0.3669,-11.011,-0.2267,-20.588,-10.623,-18.11,0
0.1923,-0.8088,0.0039,-19.48,0.7993,-14.232,0
0.3997,-10.581,-0.1354,13.423,0.6055,14.03,0
0.2221,-0.866,-0.2514,18.668,14.307,14.611,0
0.3931,-11.344,-0.5652,0.4355,-0.4892,0.8373,0
0.5215,-13.782,-0.3076,-18.087,-0.6518,-13.432,0
0.222,-0.8824,-0.0636,-20.998,-0.2449,-21.701,0
0.2826,-0.7978,-0.0782,0.1503,14.24,0.776,0
0.267,-12.834,-0.1426,18.513,0.1134,22.925,0
0.517,-0.8844,-0.3354,13.954,-0.9718,10.698,0
0.2825,-12.624,-0.2682,-15.588,15.534,-11.245,0
0.2468,-10.105,-0.1298,-18.571,-13.852,-22.027,0
0.1907,-0.825,-0.011,-14.281,16.43,-0.8846,0
0.4706,-11.283,-0.2857,25.346,-0.7064,37.219,0
0.1302,-0.9518,-0.2247,16.053,12.269,0.6692,0
0.3148,-0.9532,-0.5084,-0.5803,0.2626,-0.1305,0
0.2864,-14.46,-0.1886,-26.733,-0.5957,-19.841,0
0.2687,-0.7766,-0.0614,-19.457,0.0089,-20.954,0
0.3821,-0.7614,-0.3117,17.284,0.5155,24.288,0
0.1879,-10.407,-0.2291,19.204,11.497,18.094,0
0.4842,-10.659,-0.5734,0.6642,-14.202,0.6543,0
0.5056,-13.672,-0.3524,-19.726,-0.1252,-19.938,0
0.1675,-0.8767,-0.0383,-23.695,-0.4007,-21.656,0
0.3253,-0.7573,-0.1178,0.3504,12.778,13.395,0
0.317,-11.15,-0.2314,27.108,-13.383,28.387,0
0.451,-16.127,-0.3696,-17.826,0.0983,-0.8288,0
0.2201,-0.8444,-0.0741,-24.539,0.2948,-28.876,0
0.1854,-0.6228,-0.0505,-10.055,0.8867,-0.8038,0
0.5754,-13.232,-0.4625,32.976,-21.731,40.082,0
0.1514,-0.9704,-0.3392,13.629,17.669,0.5294,0
0.2365,-15.156,-0.4573,-0.9982,-0.3034,-0.0175,0
0.3553,-11.093,-0.2306,-23.456,-0.4159,-23.981,0
0.1803,-0.7635,-0.0355,-16.654,0.3861,-15.228,0
0.4086,-0.9489,-0.3019,22.178,0.2652,32.459,0
0.1668,-10.557,-0.2202,18.253,14.972,15.315,0
0.4923,-10.173,-0.6091,-0.0709,-0.7818,0.1417,0
0.5459,-14.729,-0.3098,-21.316,-0.4444,-18.272,0
0.1767,-0.929,-0.0332,-24.383,-0.3907,-25.451,0
0.4017,-0.7136,-0.1664,0.6384,11.965,12.314,0
0.2017,-10.862,-0.2639,22.13,14.694,29.822,0
0.4925,-0.8887,-0.4421,0.9541,0.0269,11.482,0
0.595,-14.223,-0.3733,-10.941,-10.408,-14.89,0
0.1953,-0.9278,-0.0488,-22.91,-0.1442,-29.153,0
0.1883,-0.639,-0.0699,-0.6285,0.6245,-0.6287,0
0.3932,-12.724,-0.3431,23.857,-0.8159,34.664,0
0.4566,-0.9273,-0.3942,12.956,0.8828,14.969,0
0.3327,-12.863,-0.3557,-0.7562,-0.1527,-0.6373,0
0.1869,-10.324,-0.1032,-21.735,-0.9064,-24.487,0
0.2174,-0.7914,-0.0656,-16.833,0.411,-16.188,0
0.4262,-0.8936,-0.348,21.871,0.2893,32.124,0
0.2294,-0.9462,-0.2429,17.255,-0.0212,10.161,0
0.4622,-10.353,-0.5208,0.0765,-0.99,0.1942,0
0.4129,-12.565,-0.2547,-15.066,0.2725,-16.025,0
0.1606,-0.8341,-0.0497,-16.52,-0.7699,-18.332,0
0.3476,-0.8229,-0.2209,0.6636,16.11,12.777,0
-0.0433,-0.8789,-0.1099,16.922,0.5857,18.886,0
0.4187,-10.311,-0.4095,0.9327,-0.9453,0.8885,0
0.3697,-12.746,-0.336,-11.227,-0.1262,-10.468,0
0.2151,-0.9168,-0.1211,-19.155,-0.4321,-21.299,0
0.2599,-0.9673,-0.1012,-10.307,12.795,-0.3698,0
0.2837,-10.335,-0.235,19.36,-0.7823,26.241,0
0.3431,-0.96,-0.3766,13.433,0.3588,14.872,0
0.4228,-12.938,-0.4335,-0.5525,-0.2873,-0.6104,0
0.1279,-10.546,-0.123,-26.411,0.0413,-24.47,0
0.2232,-0.8101,-0.0299,-16.343,0.558,-11.864,0
0.4485,-12.253,-0.3638,25.154,-14.083,34.167,0
0.3243,-10.511,-0.2199,16.043,15.22,12.682,0
0.459,-0.9756,-0.5515,0.2516,-11.776,0.4928,0
0.3504,-14.595,-0.237,-26.719,-0.0106,-20.213,0
0.2638,-0.8475,-0.056,-21.384,-0.934,-27.021,0
0.3969,-0.8203,-0.0909,10.069,17.342,18.828,0
0.1029,-11.312,-0.1465,28.651,-0.3772,23.906,0
0.5111,-0.9545,-0.5516,0.876,-0.4137,0.9302,0
0.4489,-15.302,-0.3109,-17.409,-0.0029,-12.657,0
0.3144,-0.853,-0.0499,-0.7651,19.542,-0.265,0
0.5282,-12.372,-0.3563,28.73,-25.999,31.678,0
0.4301,-0.9252,-0.4776,13.648,15.797,11.505,0
0.2256,-12.379,-0.4052,-0.9855,-0.2143,-0.5218,0
0.1954,-11.223,-0.1066,-29.718,0.6787,-29.073,0
0.2071,-0.7181,-0.0345,-16.008,0.3564,-17.645,0
0.4607,-0.8443,-0.345,30.925,-0.6178,44.483,0
0.2557,-10.197,-0.2031,17.029,13.27,0.7078,0
0.2619,-11.475,-0.483,-0.2236,-0.4518,0.0235,0
0.3521,-11.686,-0.3048,-19.706,-0.8499,-19.541,0
0.2061,-0.823,-0.066,-20.466,-0.0328,-18.743,0
0.3976,-0.9363,-0.1288,10.709,10.729,21.529,0
0.1868,-0.9861,-0.1976,22.841,-0.6706,18.065,0
0.418,-10.038,-0.6092,0.7915,-10.077,0.5343,0
0.5791,-16.81,-0.4057,-18.986,-0.5739,-10.396,0
0.1737,-0.6536,0.0144,-33.043,29.21,-28.295,0
0.2772,-0.6555,-0.0469,-0.3855,10.208,0.3498,0
0.5253,-14.078,-0.2664,32.12,-38.012,27.792,0
0.3249,-0.9772,-0.4216,10.088,26.877,10.579,0
0.3136,-14.288,-0.3504,-15.458,13.197,-0.6445,0
0.2446,-11.018,-0.1052,-23.776,-12.048,-25.562,0
0.1965,-0.7576,0.0109,-17.114,12.884,-12.204,0
0.5428,-12.071,-0.4273,35.359,-13.008,44.94,0
0.1983,-10.681,-0.2608,18.165,17.378,11.515,0
0.4141,-0.9372,-0.5578,-0.383,-12.891,0.0266,0
0.5325,-15.138,-0.2978,-24.897,0.8152,-30.168,0
0.1673,-0.88,-0.0389,-18.896,-0.7354,-23.947,0
0.4578,-0.7475,-0.182,11.344,0.9641,21.352,0
0.2372,-10.988,-0.2031,26.138,-0.398,22.736,0
0.4833,-0.9448,-0.5397,0.7474,-0.8669,0.5654,0
0.337,-12.635,-0.3729,-19.951,0.0206,-13.598,0
0.2269,-0.8616,-0.0743,-24.174,-0.1446,-24.194,0
0.2672,-0.652,-0.0807,-0.2627,11.627,0.2518,0
0.5304,-14.845,-0.2598,30.638,-24.295,33.502,0
0.4223,-0.9064,-0.4387,16.132,12.485,0.7548,0
0.2395,-16.369,-0.3714,-15.635,17.77,-0.1106,0
0.248,-11.093,-0.1216,-19.023,-16.233,-23.854,0
0.1941,-0.7397,-0.0522,-16.858,0.6336,-16.493,0
0.502,-0.8344,-0.3638,22.378,-0.5853,34.636,0
0.248,-0.9296,-0.2086,11.807,16.962,11.459,0
0.4169,-13.231,-0.4424,0.3815,-15.866,0.4157,0
0.4614,-12.961,-0.3498,-18.541,-0.9678,-17.811,0
0.1748,-0.8288,-0.0286,-23.111,0.5876,-17.483,0
0.427,-0.9155,-0.2081,13.168,0.5622,21.234,0
0.1396,-0.8948,-0.2311,20.347,0.4262,16.165,0
0.4257,-10.465,-0.5639,0.8594,-10.62,0.7418,0
0.3918,-15.088,-0.2773,-17.539,0.1831,-0.9719,0
0.2192,-0.8513,-0.0702,-21.805,-0.1756,-24.811,0
0.2794,-0.6447,-0.1268,-0.3914,12.39,-0.07,0
0.4831,-0.7553,-0.5059,0.9186,0.7771,0.9567,0
0.2728,-12.573,-0.3107,-13.723,11.852,-10.506,0
0.1682,-0.9597,-0.0854,-19.561,-0.9693,-23.476,0
0.2154,-0.7653,-0.0477,-12.49,13.913,-0.9344,0
0.5058,-11.042,-0.3694,26.672,-12.637,39.303,0
0.0817,-0.9192,-0.2375,12.3,23.019,0.7468,0
0.2648,-11.848,-0.3825,-0.4418,-10.465,-0.0688,0
0.2997,-11.526,-0.1701,-20.128,-10.531,-20.708,0
0.2055,-0.7809,-0.0604,-19.58,0.104,-18.242,0
0.43,-0.8886,-0.1198,14.757,16.928,28.116,0
0.1518,-10.538,-0.2608,18.093,10.888,19.289,0
0.4203,-0.975,-0.5772,0.2802,-12.425,0.3224,0
0.4329,-14.176,-0.2848,-20.705,0.4103,-20.355,0
0.2156,-0.9689,-0.0654,-19.973,-0.885,-23.396,0
0.2198,-0.6325,-0.0916,-0.2739,0.9522,0.1146,0
0.3878,-15.327,-0.3776,23.259,0.0821,41.589,0
0.489,-0.9247,-0.3816,0.9024,0.8297,11.088,0
0.35,-13.595,-0.2732,-14.019,0.8801,-16.579,0
0.1857,-10.789,-0.0738,-18.406,-20.992,-26.809,0
0.1945,-0.6841,-0.0485,-14.441,0.9418,-11.146,0
0.607,-14.05,-0.4829,18.813,0.2163,40.982,0
0.347,-0.8813,-0.233,0.7479,16.876,12.996,0
0.5953,-10.955,-0.4397,0.019,-20.717,-0.2667,0
0.2422,-11.591,-0.2212,-21.325,-0.9245,-21.414,0
0.2083,-0.8037,-0.0893,-18.932,0.3458,-18.146,0
0.3778,-0.7841,-0.3495,16.436,0.9173,31.141,0
0.225,-0.9732,-0.2358,12.563,0.897,14.655,0
0.6424,-0.9909,-0.5205,0.5536,-14.258,0.6431,0
0.4468,-13.397,-0.3263,-16.587,-13.622,-19.206,0
0.1458,-0.8319,-0.0287,-26.287,0.3908,-22.482,0
0.3309,-0.6577,-0.1455,0.2465,0.0945,0.9238,0
0.6184,-14.248,-0.4318,28.084,-28.054,40.013,0
