Category,Reviews,Size,Type,Price,Content Rating,Genres,Install,Rating>4.2
TOOLS,88993,1500000,Free,0,Everyone,Tools,10000000,1
GAME,338742,48000000,Free,0,Teen,Action,5000000,1
LIBRARIES_AND_DEMO,23,31000000,Free,0,Everyone,Libraries & Demo,5000,1
MAPS_AND_NAVIGATION,4569,7500000,Free,0,Everyone,Maps & Navigation,500000,0
TOOLS,31,228000,Free,0,Everyone,Tools,5000,1
TOOLS,203,2300000,Free,0,Everyone,Tools,10000,0
TOOLS,824,2800000,Free,0,Everyone,Tools,10000,1
PRODUCTIVITY,19,4500000,Paid,8.99,Everyone,Productivity,500,0
TOOLS,9,33000000,Paid,2.99,Everyone,Tools,50,1
FAMILY,6514,72000000,Free,0,Everyone,Simulation,500000,0
FAMILY,37,3300000,Free,0,Everyone,Education,1000,1
TOOLS,154,6600000,Free,0,Everyone,Tools,10000,1
TOOLS,7,5200000,Free,0,Everyone,Tools,500,0
BOOKS_AND_REFERENCE,70,3500000,Paid,0.99,Everyone,Books & Reference,500,0
BOOKS_AND_REFERENCE,459,11000000,Free,0,Everyone,Books & Reference,10000,0
MAPS_AND_NAVIGATION,179,10000000,Free,0,Everyone,Maps & Navigation,10000,0
BUSINESS,17,9400000,Free,0,Everyone,Business,1000,1
TOOLS,265,,Free,0,Everyone,Tools,10000,0
BOOKS_AND_REFERENCE,121,8700000,Free,0,Everyone,Books & Reference,10000,1
BUSINESS,100,6300000,Free,0,Everyone,Business,10000,0
TOOLS,64,4100000,Free,0,Everyone,Tools,5000,0
SOCIAL,37,37000000,Free,0,Teen,Social,5000,0
LIFESTYLE,5,3200000,Free,0,Everyone,Lifestyle,100,1
TOOLS,21,11000000,Free,0,Everyone,Tools,10000,0
MAPS_AND_NAVIGATION,78,3000000,Free,0,Everyone,Maps & Navigation,10000,0
BUSINESS,5,14000000,Free,0,Everyone,Business,100,1
FAMILY,3323,47000000,Free,0,Everyone,Simulation,100000,0
PHOTOGRAPHY,1,2500000,Paid,3.49,Everyone,Photography,10,0
TOOLS,29,2300000,Free,0,Everyone,Tools,5000,0
FAMILY,21,49000000,Free,0,Everyone,Role Playing,1000,1
GAME,33,44000000,Free,0,Everyone 10+,Action,1000,1
TOOLS,13,3000000,Free,0,Everyone,Tools,1000,0
TOOLS,954,7600000,Free,0,Teen,Tools,10000,1
FAMILY,355613,59000000,Free,0,Teen,Role Playing,10000000,1
COMICS,25673,,Free,0,Teen,Comics,1000000,0
GAME,504765,36000000,Free,0,Teen,Action,5000000,1
GAME,2440877,32000000,Free,0,Teen,Action,10000000,1
FAMILY,6715,9500000,Free,0,Mature 17+,Entertainment,500000,1
FAMILY,43090,95000000,Free,0,Everyone,Action;Action & Adventure,5000000,1
FAMILY,2557,5800000,Paid,4.99,Everyone 10+,Adventure;Action & Adventure,50000,0
GAME,937,35000000,Free,0,Everyone,Trivia,10000,1
FAMILY,139545,63000000,Free,0,Everyone,Racing;Action & Adventure,10000000,1
GAME,22333,9700000,Free,0,Everyone 10+,Action,1000000,1
PERSONALIZATION,249,91000000,Free,0,Everyone,Personalization,10000,0
SOCIAL,117,63000000,Free,0,Teen,Social,1000,1
COMICS,45651,,Free,0,Teen,Comics,5000000,0
GAME,33,3100000,Free,0,Everyone,Trivia,1000,0
FAMILY,16190,88000000,Free,0,Everyone,Action;Action & Adventure,1000000,0
COMICS,34,12000000,Free,0,Everyone,Comics,5000,1
GAME,2468915,92000000,Free,0,Teen,Action,50000000,1
GAME,304106,,Free,0,Teen,Adventure,10000000,0
GAME,11,23000000,Free,0,Everyone,Trivia,500,1
BOOKS_AND_REFERENCE,38,7200000,Free,0,Everyone,Books & Reference,5000,0
TOOLS,1186,6400000,Free,0,Unrated,Tools,50000,0
BOOKS_AND_REFERENCE,20,3400000,Free,0,Everyone,Books & Reference,1000,0
FAMILY,166312,91000000,Free,0,Teen,Role Playing,5000000,1
TOOLS,46,6100000,Free,0,Everyone,Tools,1000,0
FAMILY,128,22000000,Free,0,Everyone,Puzzle,10000,1
MAPS_AND_NAVIGATION,258,6900000,Free,0,Everyone,Maps & Navigation,50000,0
GAME,264755,91000000,Free,0,Teen,Action,10000000,1
FAMILY,2354042,72000000,Free,0,Everyone 10+,Role Playing,50000000,1
TRAVEL_AND_LOCAL,6895,10000000,Free,0,Everyone,Travel & Local,500000,1
FAMILY,22,2200000,Free,0,Mature 17+,Entertainment,100,1
FAMILY,160,8500000,Free,0,Everyone,Entertainment,5000,1
NEWS_AND_MAGAZINES,1440,12000000,Free,0,Everyone,News & Magazines,100000,1
FAMILY,78,11000000,Free,0,Everyone,Education,5000,1
PHOTOGRAPHY,3,16000000,Free,0,Everyone,Photography,500,1
MAPS_AND_NAVIGATION,59,1300000,Free,0,Everyone,Maps & Navigation,10000,0
TRAVEL_AND_LOCAL,16,18000000,Free,0,Everyone,Travel & Local,5000,0
TRAVEL_AND_LOCAL,339,10000000,Paid,2.99,Everyone,Travel & Local,5000,1
LIFESTYLE,1,1200000,Paid,3.04,Everyone,Lifestyle,10,1
NEWS_AND_MAGAZINES,80,8700000,Free,0,Everyone 10+,News & Magazines,5000,1
AUTO_AND_VEHICLES,186648,42000000,Free,0,Everyone,Auto & Vehicles,10000000,1
COMMUNICATION,226541,,Free,0,Everyone,Communication,10000000,1
WEATHER,189310,38000000,Free,0,Everyone,Weather,10000000,0
COMMUNICATION,74497,5300000,Free,0,Everyone,Communication,5000000,0
BOOKS_AND_REFERENCE,264260,,Free,0,Everyone,Books & Reference,10000000,1
PHOTOGRAPHY,50109,,Free,0,Everyone,Photography,10000000,0
MAPS_AND_NAVIGATION,54034,5800000,Free,0,Teen,Maps & Navigation,5000000,0
GAME,47386,96000000,Free,0,Everyone,Racing,1000000,0
FAMILY,267787,21000000,Free,0,Everyone,Education,10000000,1
FAMILY,401211,,Free,0,Everyone,Entertainment,10000000,1
TOOLS,498894,10000000,Free,0,Everyone,Tools,50000000,0
FAMILY,9149,80000000,Free,0,Everyone,Simulation,1000000,1
TOOLS,191621,6100000,Free,0,Everyone,Tools,10000000,1
GAME,32849,1500000,Free,0,Everyone,Word,1000000,0
PHOTOGRAPHY,251686,31000000,Free,0,Everyone,Photography,10000000,1
FAMILY,252006,26000000,Free,0,Everyone,Simulation,5000000,1
COMMUNICATION,483782,20000000,Free,0,Everyone,Communication,10000000,1
PERSONALIZATION,28694,2900000,Free,0,Everyone,Personalization,1000000,0
PHOTOGRAPHY,1517395,,Free,0,Everyone,Photography,100000000,1
GAME,785622,,Free,0,Everyone,Music,50000000,1
GAME,234589,38000000,Free,0,Everyone,Racing,50000000,1
FAMILY,113183,36000000,Free,0,Everyone,Puzzle,5000000,0
GAME,951435,14000000,Free,0,Everyone,Racing,50000000,0
TOOLS,45610,176000,Free,0,Everyone,Tools,10000000,0
GAME,257531,44000000,Free,0,Everyone 10+,Racing,10000000,0
FAMILY,198480,82000000,Free,0,Everyone,Simulation,5000000,1
GAME,375996,3300000,Free,0,Everyone,Board,10000000,1
GAME,152102,18000000,Free,0,Teen,Trivia,10000000,0
FAMILY,17108,8300000,Free,0,Everyone,Strategy,100000,0
PRODUCTIVITY,226453,,Free,0,Everyone,Productivity,10000000,0
FAMILY,1764,8300000,Paid,3.99,Everyone 10+,Strategy,10000,1
BUSINESS,24,8000000,Free,0,Everyone,Business,1000,1
PHOTOGRAPHY,194,1500000,Free,0,Everyone,Photography,10000,1
SPORTS,1,3600000,Free,0,Everyone,Sports,100,0
TOOLS,3408,15000000,Free,0,Everyone,Tools,50000,1
LIFESTYLE,8,6700000,Free,0,Everyone,Lifestyle,1000,1
PARENTING,1,27000000,Free,0,Everyone,Parenting,10,1
PRODUCTIVITY,17,76000000,Free,0,Everyone,Productivity,100,1
MAPS_AND_NAVIGATION,11100,15000000,Free,0,Everyone,Maps & Navigation,500000,1
SOCIAL,479939,15000000,Free,0,Mature 17+,Social,10000000,0
TOOLS,2,3300000,Paid,3.99,Everyone,Tools,100,1
TOOLS,1648,36000000,Free,0,Everyone,Tools,500000,0
BOOKS_AND_REFERENCE,18,5700000,Free,0,Everyone,Books & Reference,1000,1
MAPS_AND_NAVIGATION,65448,,Free,0,Everyone,Maps & Navigation,5000000,1
SHOPPING,16678,,Free,0,Everyone,Shopping,5000000,0
SHOPPING,668,1100000,Free,0,Everyone,Shopping,100000,0
SHOPPING,470,4100000,Paid,2.99,Everyone,Shopping,10000,0
SHOPPING,38,1100000,Free,0,Everyone,Shopping,10000,0
BUSINESS,5,6800000,Paid,8.99,Everyone,Business,50,0
TOOLS,14,28000000,Free,0,Everyone,Tools,1000,0
SHOPPING,10318,32000000,Free,0,Everyone,Shopping,1000000,1
VIDEO_PLAYERS,39,12000000,Free,0,Everyone,Video Players & Editors,10000,0
TOOLS,19,22000000,Paid,4.99,Everyone,Tools,1000,0
GAME,59,1400000,Free,0,Everyone,Board,1000,1
SHOPPING,4,1200000,Free,0,Everyone,Shopping,1000,0
FAMILY,10,20000000,Paid,12.99,Everyone,Simulation,100,1
FAMILY,53301,7600000,Free,0,Everyone,Entertainment,10000000,0
VIDEO_PLAYERS,12,2900000,Free,0,Everyone,Video Players & Editors,500,0
PRODUCTIVITY,195,,Free,0,Everyone,Productivity,10000,1
VIDEO_PLAYERS,486,2500000,Free,0,Everyone,Video Players & Editors,10000,0
BUSINESS,3,11000000,Paid,2.49,Everyone,Business,10,0
TOOLS,27,34000000,Free,0,Everyone,Tools,1000,0
GAME,10786,21000000,Free,0,Everyone,Arcade,1000000,1
TOOLS,1,4500000,Free,0,Everyone,Tools,500,1
TRAVEL_AND_LOCAL,58,22000000,Free,0,Everyone,Travel & Local,10000,0
PRODUCTIVITY,43,34000,Free,0,Everyone,Productivity,1000,0
HEALTH_AND_FITNESS,6,14000000,Free,0,Everyone,Health & Fitness,100,1
SHOPPING,7006,12000000,Free,0,Everyone,Shopping,500000,0
SHOPPING,2,1300000,Free,0,Everyone,Shopping,100,0
PRODUCTIVITY,8,3100000,Free,0,Everyone,Productivity,100,1
TRAVEL_AND_LOCAL,122,11000000,Free,0,Everyone,Travel & Local,10000,0
FINANCE,4,5900000,Free,0,Everyone,Finance,100,1
SHOPPING,1,1100000,Free,0,Everyone,Shopping,10,1
TOOLS,543,26000000,Free,0,Everyone,Tools,10000,0
NEWS_AND_MAGAZINES,53,5900000,Free,0,Teen,News & Magazines,10000,1
NEWS_AND_MAGAZINES,3,5700000,Free,0,Everyone,News & Magazines,100,1
LIFESTYLE,407589,,Free,0,Everyone,Lifestyle,10000000,1
SHOPPING,104068,37000000,Free,0,Teen,Shopping,5000000,1
GAME,562345,,Free,0,Teen,Casino,10000000,1
GAME,3941129,77000000,Free,0,Teen,Action,50000000,1
GAME,314774,43000000,Free,0,Teen,Action,5000000,1
GAME,1878,20000000,Free,0,Teen,Casino,100000,0
FAMILY,4,8000000,Free,0,Everyone,Entertainment,1000,0
FAMILY,78142,17000000,Free,0,Everyone,Strategy,5000000,0
GAME,326042,10000000,Free,0,Teen,Action,10000000,0
FAMILY,35172,34000000,Free,0,Teen,Strategy,1000000,0
FAMILY,28633,81000000,Free,0,Everyone 10+,Role Playing,1000000,0
GAME,331692,,Free,0,Everyone,Racing,10000000,1
FAMILY,3527,35000000,Free,0,Teen,Strategy,100000,0
GAME,151,100000000,Free,0,Everyone,Racing,10000,0
FAMILY,1130,48000000,Free,0,Teen,Simulation,50000,1
FAMILY,1,59000000,Free,0,Everyone,Entertainment,100,1
FAMILY,26307,,Free,0,Teen,Role Playing,1000000,0
SOCIAL,6450,14000000,Free,0,Mature 17+,Social,500000,0
FAMILY,29387,16000000,Free,0,Everyone,Strategy,1000000,0
FAMILY,168,24000000,Free,0,Everyone,Strategy,10000,0
LIFESTYLE,6,2300000,Free,0,Everyone,Lifestyle,1000,1
GAME,38767,4100000,Free,0,Everyone 10+,Action,5000000,0
FAMILY,5623,28000000,Free,0,Everyone 10+,Role Playing,100000,1
FAMILY,10440,27000000,Free,0,Teen,Role Playing,500000,0
FAMILY,157997,27000000,Free,0,Everyone,Simulation,10000000,1
NEWS_AND_MAGAZINES,81,6700000,Free,0,Mature 17+,News & Magazines,10000,0
SPORTS,83545,23000000,Free,0,Everyone,Sports,5000000,1
FAMILY,42069,,Free,0,Teen,Entertainment,1000000,1
SPORTS,34062,85000000,Free,0,Everyone,Sports,1000000,1
FAMILY,1484,41000000,Free,0,Everyone,Strategy,100000,0
GAME,152395,14000000,Free,0,Everyone 10+,Action,10000000,1
FAMILY,3715,94000000,Free,0,Everyone,Role Playing,100000,0
FAMILY,975,45000000,Free,0,Everyone,Simulation,100000,0
GAME,396090,26000000,Free,0,Teen,Casino,10000000,1
FAMILY,417197,99000000,Free,0,Everyone 10+,Role Playing,10000000,1
PERSONALIZATION,23,5900000,Free,0,Everyone,Personalization,1000,0
GAME,466495,52000000,Free,0,Teen,Card,10000000,1
GAME,41683,63000000,Free,0,Everyone,Arcade,1000000,0
FAMILY,96658,26000000,Free,0,Everyone 10+,Role Playing,1000000,1
FAMILY,6297590,,Free,0,Everyone,Education;Education,100000000,1
SOCIAL,412888,35000000,Free,0,Everyone,Social,10000000,1
TOOLS,227798,,Free,0,Everyone,Tools,50000000,0
SOCIAL,231446,5400000,Free,0,Everyone,Social,10000000,1
FAMILY,303394,53000000,Free,0,Mature 17+,Entertainment,10000000,1
HEALTH_AND_FITNESS,39068,4000000,Free,0,Everyone,Health & Fitness,500000,1
SPORTS,3909032,51000000,Free,0,Everyone,Sports,100000000,0
PHOTOGRAPHY,211620,20000000,Free,0,Everyone,Photography,10000000,0
GAME,6026,39000000,Free,0,Teen,Action,100000,1
PHOTOGRAPHY,41331,5000000,Free,0,Everyone,Photography,5000000,1
PHOTOGRAPHY,28107,5700000,Paid,2.99,Everyone,Photography,500000,1
COMMUNICATION,552635,29000000,Free,0,Everyone,Communication,10000000,1
FAMILY,217736,87000000,Free,0,Everyone,Casual;Pretend Play,10000000,0
TOOLS,1648515,7100000,Free,0,Everyone,Tools,100000000,1
GAME,55952,61000000,Free,0,Everyone 10+,Arcade,1000000,1
PHOTOGRAPHY,928720,,Free,0,Everyone,Photography,50000000,1
SHOPPING,609186,30000000,Free,0,Everyone,Shopping,10000000,0
GAME,771001,52000000,Free,0,Everyone 10+,Action,50000000,1
GAME,617732,44000000,Free,0,Everyone 10+,Action,10000000,1
PRODUCTIVITY,496397,,Free,0,Everyone,Productivity,100000000,1
VIDEO_PLAYERS,332623,4600000,Free,0,Everyone,Video Players & Editors,10000000,1
GAME,371318,90000000,Free,0,Everyone 10+,Arcade,10000000,1
SOCIAL,216513,,Free,0,Mature 17+,Social,5000000,1
VIDEO_PLAYERS,696665,91000000,Free,0,Everyone,Video Players & Editors,10000000,1
FAMILY,860078,30000000,Free,0,Everyone,Simulation,10000000,1
FAMILY,5997,20000000,Free,0,Everyone,Simulation,1000000,0
FAMILY,796,28000000,Free,0,Everyone,Entertainment,100000,1
TOOLS,2013,16000000,Free,0,Everyone,Tools,100000,0
TOOLS,2925,16000000,Free,0,Everyone,Tools,100000,0
FAMILY,21095,7900000,Free,0,Everyone,Entertainment,1000000,0
FAMILY,21,57000000,Free,0,Everyone,Education,1000,0
FAMILY,30,16000000,Free,0,Everyone,Education,1000,0
FAMILY,10,25000000,Free,0,Everyone,Education,1000,0
GAME,1628,34000000,Free,0,Everyone,Trivia,50000,1
FAMILY,42,29000000,Free,0,Everyone,Books & Reference;Education,1000,0
BOOKS_AND_REFERENCE,68,87000000,Free,0,Everyone,Books & Reference,5000,0
GAME,66,38000000,Free,0,Everyone,Arcade,10000,0
FAMILY,429,18000000,Free,0,Everyone,Education,10000,0
SPORTS,255,19000000,Free,0,Everyone,Sports,100000,0
TRAVEL_AND_LOCAL,9,70000000,Free,0,Everyone,Travel & Local,1000,0
SPORTS,556,3300000,Free,0,Everyone,Sports,10000,0
SPORTS,1387,14000000,Free,0,Everyone,Sports,50000,1
FAMILY,192,66000000,Free,0,Everyone,Education,10000,0
SPORTS,315,4300000,Paid,2.99,Everyone,Sports,1000,1
FAMILY,681,48000000,Free,0,Everyone,Education,100000,0
BUSINESS,9,31000000,Free,0,Everyone,Business,500,1
PRODUCTIVITY,6752,3300000,Free,0,Everyone,Productivity,1000000,0
FAMILY,663,25000000,Free,0,Everyone,Education,50000,1
SOCIAL,2111,11000000,Free,0,Mature 17+,Social,100000,0
FAMILY,708,33000000,Free,0,Everyone,Education,50000,1
LIFESTYLE,532,6400000,Free,0,Everyone,Lifestyle,10000,1
FAMILY,2,3900000,Free,0,Everyone,Entertainment,100,1
FAMILY,5,1500000,Free,0,Everyone,Education,10,1
FAMILY,124,23000000,Free,0,Everyone,Education,10000,1
COMMUNICATION,1,2400000,Free,0,Everyone,Communication,10,0
FAMILY,19388,35000000,Free,0,Everyone,Entertainment;Music & Video,1000000,0
MAPS_AND_NAVIGATION,204,11000000,Free,0,Everyone,Maps & Navigation,10000,0
SOCIAL,65,7100000,Free,0,Teen,Social,500,1
SOCIAL,3,5300000,Free,0,Teen,Social,100,1
FINANCE,851,30000000,Free,0,Everyone,Finance,100000,0
TOOLS,6505,2000000,Paid,2.99,Everyone,Tools,50000,1
TOOLS,569727,,Free,0,Everyone,Tools,10000000,1
TOOLS,91186,6300000,Free,0,Everyone,Tools,5000000,0
TOOLS,1072565,,Free,0,Everyone,Tools,50000000,1
TOOLS,120494,2300000,Free,0,Everyone,Tools,10000000,0
PRODUCTIVITY,637,7200000,Free,0,Everyone,Productivity,100000,0
TOOLS,43677,,Free,0,Everyone,Tools,1000000,0
TOOLS,79132,2200000,Free,0,Everyone,Tools,10000000,0
FAMILY,39682,6200000,Free,0,Everyone,Entertainment,1000000,0
TOOLS,18478,1700000,Free,0,Everyone,Tools,1000000,0
FAMILY,12,10000000,Free,0,Mature 17+,Entertainment,1000,1
TOOLS,32879,3200000,Free,0,Everyone,Tools,5000000,0
FINANCE,85,30000000,Free,0,Everyone,Finance,10000,1
FAMILY,23,11000000,Free,0,Everyone,Entertainment,5000,1
TOOLS,34612,2400000,Free,0,Everyone,Tools,5000000,0
PRODUCTIVITY,2,1700000,Paid,0.99,Everyone,Productivity,10,1
TOOLS,593,3300000,Free,0,Everyone,Tools,100000,0
VIDEO_PLAYERS,253207,13000000,Free,0,Everyone,Video Players & Editors,10000000,0
TOOLS,23348,3200000,Free,0,Everyone,Tools,5000000,0
PRODUCTIVITY,133,7900000,Free,0,Everyone,Productivity,10000,0
PHOTOGRAPHY,46242,5200000,Free,0,Everyone,Photography,1000000,1
SOCIAL,40467,22000000,Free,0,Everyone,Social,1000000,1
TOOLS,16192,1600000,Free,0,Everyone,Tools,1000000,1
TOOLS,802,9400000,Free,0,Everyone,Tools,50000,0
VIDEO_PLAYERS,58981,5400000,Free,0,Everyone,Video Players & Editors,10000000,0
SPORTS,177,1100000,Free,0,Everyone,Sports,10000,1
VIDEO_PLAYERS,148715,3300000,Free,0,Everyone,Video Players & Editors,10000000,1
VIDEO_PLAYERS,24565,5500000,Free,0,Everyone,Video Players & Editors,1000000,0
PRODUCTIVITY,1322,4200000,Free,0,Everyone,Productivity,100000,0
TOOLS,59632,10000000,Free,0,Everyone,Tools,1000000,1
TOOLS,8780,5000000,Free,0,Everyone,Tools,1000000,0
VIDEO_PLAYERS,38607,2900000,Free,0,Everyone,Video Players & Editors,1000000,1
SOCIAL,90,30000000,Free,0,Mature 17+,Social,10000,0
BOOKS_AND_REFERENCE,283,5400000,Free,0,Everyone 10+,Books & Reference,10000,1
SOCIAL,55,3700000,Free,0,Teen,Social,5000,0
COMMUNICATION,25,2900000,Free,0,Everyone,Communication,5000,1
FAMILY,942,3000000,Free,0,Everyone,Role Playing,100000,0
TOOLS,11,11000000,Free,0,Everyone,Tools,1000,0
MEDICAL,18,3000000,Free,0,Everyone,Medical,1000,1
SOCIAL,44,6300000,Free,0,Teen,Social,1000,0
TOOLS,54,20000000,Free,0,Everyone,Tools,5000,0
GAME,450,97000000,Free,0,Everyone,Card,10000,0
PERSONALIZATION,51,259000,Free,0,Everyone,Personalization,1000,1
BOOKS_AND_REFERENCE,50,4900000,Paid,1.99,Everyone,Books & Reference,1000,0
TOOLS,11,36000000,Free,0,Everyone,Tools,1000,0
MAPS_AND_NAVIGATION,15,164000,Free,0,Everyone,Maps & Navigation,5000,1
TOOLS,27,3000000,Free,0,Everyone,Tools,1000,0
TOOLS,7,16000000,Free,0,Everyone,Tools,1000,0
SOCIAL,6,458000,Free,0,Everyone,Social,100,0
COMMUNICATION,11,5200000,Free,0,Everyone,Communication,1000,0
SPORTS,64,5700000,Free,0,Everyone,Sports,5000,0
MEDICAL,32,8500000,Free,0,Everyone,Medical,5000,0
SOCIAL,5985,5900000,Free,0,Everyone,Social,500000,1
FAMILY,5,629000,Paid,0.99,Everyone,Role Playing,50,0
FAMILY,3,1700000,Free,0,Everyone,Education,500,1
SPORTS,426,21000000,Paid,1.99,Everyone,Sports,5000,1
FAMILY,3,4000000,Free,0,Everyone,Education,100,1
NEWS_AND_MAGAZINES,78,17000000,Free,0,Everyone,News & Magazines,10000,0
NEWS_AND_MAGAZINES,61,4100000,Free,0,Everyone,News & Magazines,10000,0
NEWS_AND_MAGAZINES,56,28000,Free,0,Everyone 10+,News & Magazines,1000,0
NEWS_AND_MAGAZINES,18,1800000,Free,0,Everyone,News & Magazines,100,1
NEWS_AND_MAGAZINES,160,32000000,Free,0,Everyone 10+,News & Magazines,50000,0
PERSONALIZATION,505,288000,Paid,1.99,Everyone,Personalization,10000,1
SOCIAL,20,4200000,Free,0,Teen,Social,10,1
NEWS_AND_MAGAZINES,2055,17000000,Free,0,Everyone,News & Magazines,100000,0
NEWS_AND_MAGAZINES,29,37000000,Free,0,Everyone 10+,News & Magazines,5000,0
NEWS_AND_MAGAZINES,794,15000000,Free,0,Everyone,News & Magazines,100000,0
FAMILY,1,3800000,Free,0,Everyone,Education,10,1
FINANCE,12,775000,Free,0,Everyone,Finance,100,1
FAMILY,89,33000000,Paid,4.49,Everyone,Education;Education,5000,0
NEWS_AND_MAGAZINES,905,4000000,Free,0,Everyone,News & Magazines,50000,0
NEWS_AND_MAGAZINES,820,,Free,0,Everyone,News & Magazines,100000,0
FAMILY,11872,62000000,Free,0,Teen,Role Playing,100000,1
FAMILY,69013,,Free,0,Teen,Role Playing,1000000,1
FAMILY,364013,27000000,Free,0,Everyone 10+,Role Playing,1000000,1
FAMILY,707,15000000,Free,0,Everyone,Entertainment,100000,0
GAME,13079,30000000,Free,0,Everyone 10+,Adventure,500000,1
PERSONALIZATION,4856,18000000,Paid,2.49,Everyone,Personalization,50000,1
FAMILY,2910,5300000,Free,0,Everyone,Entertainment,50000,1
FAMILY,3745,31000000,Free,0,Everyone,Education;Education,1000000,0
GAME,2032,50000000,Free,0,Teen,Card,50000,1
PRODUCTIVITY,596,22000000,Free,0,Everyone,Productivity,50000,1
FAMILY,166,2600000,Free,0,Everyone,Entertainment,10000,1
FAMILY,456474,86000000,Free,0,Teen,Role Playing,5000000,1
GAME,267395,71000000,Free,0,Everyone 10+,Action,5000000,1
FAMILY,45359,32000000,Free,0,Everyone 10+,Role Playing,1000000,0
PRODUCTIVITY,25427,9200000,Free,0,Everyone,Productivity,1000000,0
PRODUCTIVITY,815974,,Free,0,Everyone,Productivity,100000000,1
PRODUCTIVITY,14432,16000000,Free,0,Everyone,Productivity,1000000,0
PRODUCTIVITY,298854,,Free,0,Everyone,Productivity,10000000,1
BUSINESS,54520,,Free,0,Everyone,Business,10000000,1
PRODUCTIVITY,226295,4200000,Free,0,Everyone,Productivity,10000000,1
PRODUCTIVITY,253155,3500000,Free,0,Everyone,Productivity,5000000,1
TOOLS,7063,,Free,0,Everyone,Tools,1000000,0
PRODUCTIVITY,549900,60000000,Free,0,Everyone,Productivity,10000000,1
PRODUCTIVITY,691474,,Free,0,Everyone,Productivity,100000000,1
FAMILY,1073,5900000,Free,0,Everyone,Strategy,100000,0
GAME,154108,78000000,Free,0,Everyone,Racing,5000000,0
PRODUCTIVITY,123412,,Free,0,Everyone,Productivity,50000000,1
PRODUCTIVITY,155998,12000000,Free,0,Everyone,Productivity,10000000,1
PRODUCTIVITY,72161,4900000,Free,0,Everyone,Productivity,1000000,1
PRODUCTIVITY,30291,,Free,0,Everyone,Productivity,1000000,0
PRODUCTIVITY,404610,,Free,0,Everyone,Productivity,10000000,1
BOOKS_AND_REFERENCE,43088,3000000,Free,0,Teen,Books & Reference,1000000,1
PRODUCTIVITY,6320,6300000,Free,0,Everyone,Productivity,100000,1
GAME,271214,,Free,0,Teen,Arcade,10000000,0
PRODUCTIVITY,14089,8400000,Free,0,Everyone,Productivity,500000,1
PRODUCTIVITY,26452,4000000,Free,0,Everyone,Productivity,1000000,1
PRODUCTIVITY,6120,1900000,Free,0,Everyone,Productivity,100000,1
PRODUCTIVITY,7801,201000,Free,0,Everyone,Productivity,1000000,0
PRODUCTIVITY,57449,5000000,Free,0,Everyone,Productivity,1000000,1
PRODUCTIVITY,7566,4000000,Free,0,Everyone,Productivity,500000,1
PRODUCTIVITY,4649,30000000,Free,0,Everyone,Productivity,100000,1
PRODUCTIVITY,25370,,Free,0,Everyone,Productivity,1000000,1
LIFESTYLE,10484,9000000,Free,0,Everyone,Lifestyle,1000000,1
PRODUCTIVITY,2537,8500000,Free,0,Everyone,Productivity,500000,0
PRODUCTIVITY,4441,,Free,0,Everyone,Productivity,100000,1
PRODUCTIVITY,2401017,,Free,0,Everyone,Productivity,100000000,1
PRODUCTIVITY,86172,13000000,Free,0,Everyone,Productivity,1000000,0
PRODUCTIVITY,661,3400000,Free,0,Everyone,Productivity,100000,0
PRODUCTIVITY,7969,20000000,Free,0,Everyone,Productivity,100000,1
PRODUCTIVITY,688,4400000,Free,0,Everyone,Productivity,50000,1
FAMILY,56664,8300000,Free,0,Everyone,Casual,1000000,0
MEDICAL,2295,19000000,Free,0,Everyone,Medical,100000,1
GAME,1290,6400000,Free,0,Everyone,Word,100000,0
TOOLS,15618,2400000,Free,0,Everyone,Tools,1000000,1
PERSONALIZATION,266434,,Free,0,Everyone,Personalization,10000000,1
PRODUCTIVITY,11402,5300000,Free,0,Everyone,Productivity,1000000,1
FAMILY,1007,5200000,Free,0,Everyone,Entertainment,100000,1
GAME,401648,70000000,Free,0,Everyone,Action,10000000,1
GAME,8193,41000000,Free,0,Everyone,Arcade,500000,1
SPORTS,97,1900000,Free,0,Everyone,Sports,10000,1
GAME,1115,39000000,Free,0,Everyone,Arcade,100000,1
FAMILY,1853,5800000,Free,0,Everyone,Entertainment,500000,1
PERSONALIZATION,1623,11000000,Free,0,Mature 17+,Personalization,1000000,1
SOCIAL,787,6900000,Free,0,Everyone,Social,100000,1
PHOTOGRAPHY,18,15000000,Free,0,Teen,Photography,5000,1
FAMILY,1922,4700000,Free,0,Everyone,Entertainment,500000,1
ART_AND_DESIGN,175,8200000,Free,0,Everyone,Art & Design,50000,0
PHOTOGRAPHY,784,18000000,Free,0,Everyone,Photography,100000,0
TOOLS,1283,4400000,Free,0,Everyone,Tools,100000,1
PHOTOGRAPHY,67,15000000,Free,0,Everyone,Photography,10000,0
PERSONALIZATION,10786,9400000,Free,0,Mature 17+,Personalization,500000,1
FAMILY,623,3000000,Free,0,Everyone,Entertainment,100000,0
SOCIAL,39,12000000,Free,0,Everyone,Social,5000,1
PERSONALIZATION,293,3400000,Free,0,Everyone,Personalization,100000,0
PHOTOGRAPHY,4813,5100000,Free,0,Everyone,Photography,100000,0
PHOTOGRAPHY,12,2000000,Free,0,Teen,Photography,1000,1
FAMILY,3003,3200000,Free,0,Everyone,Entertainment,1000000,0
SOCIAL,48,11000000,Free,0,Everyone,Social,5000,1
PHOTOGRAPHY,16,14000000,Free,0,Teen,Photography,1000,1
